codigo,nombre,precio,cantidad_vendida,cantidad_stock,categoria,fecha_venta
340,Pantalones de Mezclilla,39.95,15,25,Pantalones,2023-11-04
341,Zapatos Deportivos,59.99,10,18,Calzado,2023-11-04
342,Vestido Floral,34.99,20,35,Vestidos,2023-11-05
343,Chaqueta de Cuero,89.95,12,22,Chaquetas,2023-11-05
344,Corbata Rayada,12.99,25,40,Accesorios,2023-11-05
345,Pantalones Cortos,19.95,15,28,Pantalones,2023-11-06
346,Sudadera con Capucha,29.99,18,30,Jerseys,2023-11-06
347,Zapatos de TacÃ³n,54.95,10,15,Calzado,2023-11-06
348,Falda Plisada,39.99,16,32,Faldas,2023-11-07
349,Blusa de Encaje,29.95,14,25,Blusas,2023-11-07
350,Sombrero de Paja,14.99,22,38,Accesorios,2023-11-07
351,Chaqueta de Invierno,99.95,8,15,Chaquetas,2023-11-08
352,Vestido de Verano,49.99,20,35,Vestidos,2023-11-08
353,Pantalones Elegantes,44.95,12,20,Pantalones,2023-11-08
354,Blusa a Rayas,19.99,25,40,Blusas,2023-11-09
355,Jeans Desgastados,34.95,18,28,Pantalones,2023-11-09
356,Zapatillas Deportivas,69.99,12,20,Calzado,2023-11-09
357,Blazer Formal,59.95,15,25,Chaquetas,2023-11-10
358,Vestido de Noche,79.99,10,18,Vestidos,2023-11-10
359,Chaqueta de Cuero,89.99,15,30,Chaquetas,2023-08-22
360,Pantalones Vaqueros,49.95,20,40,Pantalones,2023-08-22
361,Zapatos de Vestir,69.99,12,28,Calzado,2023-08-22
362,Falda Plisada,39.95,18,35,Faldas,2023-08-23
363,Blusa de Seda,29.99,25,50,Blusas,2023-08-23
364,Corbata de Lunares,14.99,30,55,Accesorios,2023-08-23
365,Jersey de Lana,54.95,10,20,Jerseys,2023-08-24
366,Camisa de Cuadros,34.99,18,40,Blusas,2023-08-24
367,Zapatos Deportivos,59.95,22,45,Calzado,2023-08-24
368,Vestido de Noche,79.99,8,15,Vestidos,2023-08-25
369,Chaqueta de Punto,44.95,14,28,Chaquetas,2023-08-25
370,Sombrero de Paja,9.99,30,60,Accesorios,2023-08-25
371,Pantalones Cortos,19.95,24,48,Pantalones,2023-08-26
372,Blusa de Encaje,29.99,15,30,Blusas,2023-08-26
373,Botas de Cuero,79.95,10,20,Calzado,2023-08-26
374,Traje de BaÃ±o,39.99,18,35,Vestidos,2023-08-27
375,Corbata de Seda,14.99,22,45,Accesorios,2023-08-27
376,Chaqueta de Invierno,99.95,10,20,Chaquetas,2023-08-27
377,Vestido de Verano,49.99,20,40,Vestidos,2023-08-28
378,Gorra de BÃ©isbol,9.95,28,55,Accesorios,2023-08-28
379,Camisa de Lino,34.99,12,25,Blusas,2023-08-28
380,Zapatillas Deportivas,69.95,16,32,Calzado,2023-08-29
381,Chaqueta de Mezclilla,44.99,14,28,Chaquetas,2023-08-29
382,Pantalones de Yoga,29.95,18,35,Pantalones,2023-08-29
383,Camiseta Deportiva,19.99,25,50,Blusas,2023-08-30
384,Pantalones Formales,49.95,12,24,Pantalones,2023-08-30
385,Zapatos de TacÃ³n,59.99,8,15,Calzado,2023-08-30
386,Blusa Floral,24.99,20,40,Blusas,2023-08-31
387,Corbata de Lino,12.99,15,30,Accesorios,2023-08-31
388,Camiseta de Rayas,14.95,22,45,Blusas,2023-08-31
389,Pantalones de Carga,29.99,14,28,Pantalones,2023-09-01
390,Blusa de Gasa,24.95,18,36,Blusas,2023-09-01
391,Zapatos Planos,39.99,12,24,Calzado,2023-09-01
392,Sombrero de Lana,9.99,20,40,Accesorios,2023-09-02
393,Vestido de Fiesta,69.95,8,16,Vestidos,2023-09-02
394,Chaqueta Deportiva,49.99,15,30,Chaquetas,2023-09-02
395,Corbata a Rayas,12.99,22,44,Accesorios,2023-09-03
396,Pantalones de Cuero,54.95,10,20,Pantalones,2023-09-03
397,Botas de MontaÃ±a,79.99,10,20,Calzado,2023-09-03
398,Falda de Mezclilla,29.95,20,40,Faldas,2023-09-04
399,Gafas de Sol,19.99,25,50,Accesorios,2023-09-04
400,Chaqueta de Entretiempo,39.95,14,28,Chaquetas,2023-09-04
401,Pantalones de Pana,34.99,18,35,Pantalones,2023-09-05
402,Chaleco de Lana,24.99,22,45,Jerseys,2023-09-05
403,Zapatos Casuales,44.95,12,24,Calzado,2023-09-05
404,Camiseta Estampada,14.99,20,40,Blusas,2023-09-06
405,Pantalones de Playa,19.95,25,50,Pantalones,2023-09-06
406,Sandalias,24.99,15,30,Calzado,2023-09-06
407,Jersey de Cuello Alto,34.95,16,32,Jerseys,2023-09-07
408,Blusa de AlgodÃ³n,29.99,12,24,Blusas,2023-09-07
409,Sombrero de Pescador,9.99,28,55,Accesorios,2023-09-07
410,Pantalones de Trabajo,39.95,10,20,Pantalones,2023-09-08
411,Camisa de Cuero,59.99,10,20,Blusas,2023-09-08
412,Zapatos de Senderismo,69.95,15,30,Calzado,2023-09-08
413,Vestido Casual,24.99,20,40,Vestidos,2023-09-09
414,Chaqueta de Tweed,44.95,14,28,Chaquetas,2023-09-09
415,Corbata de Polka,12.99,25,50,Accesorios,2023-09-09
416,Camiseta de Manga Larga,19.99,20,40,Blusas,2023-09-10
417,Pantalones de Lino,29.95,12,24,Pantalones,2023-09-10
418,Zapatos de Vestir,54.99,18,35,Calzado,2023-09-10
419,Falda de Tubo,39.99,16,32,Faldas,2023-09-11
420,Jersey de Punto,34.95,15,30,Jerseys,2023-09-11
421,Zapatos de Plataforma,49.99,10,20,Calzado,2023-09-11
422,Chaqueta de AlgodÃ³n,29.99,20,40,Chaquetas,2023-09-12
423,Camisa de Seda,59.95,12,24,Blusas,2023-09-12
424,Chaleco de Cuadros,19.95,14,28,Chaquetas,2023-09-12
425,Gorra de Invierno,9.99,18,36,Accesorios,2023-09-13
426,Pantalones de Terciopelo,44.95,28,55,Pantalones,2023-09-13
427,Zapatos Deportivos,69.99,10,20,Calzado,2023-09-13
428,Vestido de CÃ³ctel,54.99,15,30,Vestidos,2023-09-14
429,Sombrero de Punto,12.99,20,40,Accesorios,2023-09-14
430,Chaqueta de Invierno,89.99,12,24,Chaquetas,2023-09-14
431,Pantalones de Mezclilla,34.95,10,20,Pantalones,2023-09-15
432,Blusa de Rayas,24.95,22,44,Blusas,2023-09-15
433,Zapatos de Cuero,59.95,8,16,Calzado,2023-09-15
434,Corbata de Seda,14.99,16,32,Accesorios,2023-09-16
435,Chaqueta de Entretiempo,39.99,15,30,Chaquetas,2023-09-16
436,Pantalones de Pana,29.99,18,35,Pantalones,2023-09-16
437,Jersey de Lana,49.95,12,24,Jerseys,2023-09-17
438,Vestido de Playa,19.99,20,40,Vestidos,2023-09-17
439,Vestido de Playa,19.99,20,40,Vestidos,2023-09-17
440,Vestido de Playa,19.99,20,40,Vestidos,2023-09-17
441,Vestido de putas,19.99,20,40,Vestidos,2023-09-17
442,Falda de Cuero,49.99,15,30,Faldas,2023-09-18
443,Zapatillas de Running,64.95,18,35,Calzado,2023-09-18
444,Sombrero Fedora,14.99,22,45,Accesorios,2023-09-19
445,Pantalones Cargo,34.95,12,24,Pantalones,2023-09-19
446,Blusa Estampada,29.99,16,32,Blusas,2023-09-19
447,Zapatos Oxford,54.99,20,40,Calzado,2023-09-20
448,Chaqueta Bomber,44.95,14,28,Chaquetas,2023-09-20
449,Corbata a Cuadros,12.99,25,50,Accesorios,2023-09-20
450,Vestido de Encaje,69.99,10,20,Vestidos,2023-09-21
451,Pantalones de Yoga,29.95,18,35,Pantalones,2023-09-21
452,Sandalias de TacÃ³n,39.99,15,30,Calzado,2023-09-21
453,Jersey de Cachemira,79.95,12,24,Jerseys,2023-09-22
454,Blusa Boho,24.99,20,40,Blusas,2023-09-22
455,Gorra de Verano,9.95,22,45,Accesorios,2023-09-22
456,Pantalones Cortos de Mezclilla,19.95,16,32,Pantalones,2023-09-23
457,Chaqueta de Moto,69.99,10,20,Chaquetas,2023-09-23
458,Botas de Lluvia,34.95,12,24,Calzado,2023-09-23
459,Vestido Bohemio,49.99,18,35,Vestidos,2023-09-24
460,Sombrero de Cuero,19.99,25,50,Accesorios,2023-09-24
461,Chaleco de Mezclilla,29.95,15,30,Chaquetas,2023-09-24
462,Pantalones Formales,49.95,20,40,Pantalones,2023-09-25
463,Blusa de Punto,34.99,14,28,Blusas,2023-09-25
464,Zapatos de Baile,59.95,22,45,Calzado,2023-09-25
465,Camiseta Vintage,14.99,10,20,Blusas,2023-09-26
466,Pantalones de Cuadros,29.99,18,35,Pantalones,2023-09-26
467,Sandalias Planas,24.99,12,24,Calzado,2023-09-26
468,Abrigo de Lana,89.99,15,30,Abrigos,2023-09-27
469,Blusa AsimÃ©trica,39.99,20,40,Blusas,2023-09-28
470,Pantalones Deportivos,29.95,18,35,Pantalones,2023-09-28
471,Zapatos de Plataforma,54.99,15,30,Calzado,2023-09-28
472,Vestido Elegante,79.95,12,24,Vestidos,2023-09-29
473,Chaqueta Vaquera,44.95,14,28,Chaquetas,2023-09-29
474,Corbata Floral,12.99,25,50,Accesorios,2023-09-29
475,Falda de Tubo,34.99,16,32,Faldas,2023-09-30
476,Jersey Oversize,49.95,22,45,Jerseys,2023-09-30
477,Zapatos de Ballet,29.99,10,20,Calzado,2023-09-30
478,Blusa de Manga Corta,19.99,20,40,Blusas,2023-10-01
479,Pantalones Chinos,39.95,12,24,Pantalones,2023-10-01
480,Botas de Vaquero,59.99,18,35,Calzado,2023-10-01
481,Vestido Midi,54.99,20,40,Vestidos,2023-10-02
482,Chaleco Acolchado,34.95,14,28,Chaquetas,2023-10-02
483,Corbata a Lunares,14.99,25,50,Accesorios,2023-10-02
484,Camiseta BÃ¡sica,19.99,16,32,Blusas,2023-10-03
485,Pantalones de Lentejuelas,44.95,10,20,Pantalones,2023-10-03
486,Zapatillas de Skate,69.95,15,30,Calzado,2023-10-03
487,Vestido de Terciopelo,59.99,8,16,Vestidos,2023-10-04
488,Sombrero de Fieltro,24.99,20,40,Accesorios,2023-10-04
489,Abrigo de Piel SintÃ©tica,79.99,12,24,Abrigos,2023-10-04
490,Pantalones de Cintura Alta,29.95,18,35,Pantalones,2023-10-05
491,Blusa Boho,34.99,22,45,Blusas,2023-10-05
492,Zapatos de Plataforma,49.99,10,20,Calzado,2023-10-05
493,Vestido Ajustado,39.99,20,40,Vestidos,2023-10-06
494,Chaqueta de Ante,44.95,14,28,Chaquetas,2023-10-06
495,Corbata de Punto,12.99,25,50,Accesorios,2023-10-06
496,Camiseta Estampada,24.99,20,40,Blusas,2023-10-07
497,Pantalones Palazzo,34.95,12,24,Pantalones,2023-10-07
498,Zapatos Oxford,54.99,18,35,Calzado,2023-10-07
499,Falda Plisada,49.99,16,32,Faldas,2023-10-08
500,Jersey de Cuello V,29.95,15,30,Jerseys,2023-10-08
501,Zapatos Deportivos,59.99,12,24,Calzado,2023-10-08
502,Blusa de Encaje,19.99,20,40,Blusas,2023-10-09
503,Pantalones de Cuero,44.95,22,45,Pantalones,2023-10-09
504,Botines,69.99,10,20,Calzado,2023-10-09
505,Vestido de Noche,79.99,15,30,Vestidos,2023-10-10
506,Chaqueta de Punto,39.95,14,28,Chaquetas,2023-10-10
507,Sombrero Fedora,14.99,25,50,Accesorios,2023-10-10
508,Pantalones Cortos,24.99,16,32,Pantalones,2023-10-11
509,Blusa de Gasa,29.99,18,35,Blusas,2023-10-11
510,Zapatos Planos,34.95,12,24,Calzado,2023-10-11
511,Chaqueta de Mezclilla,49.99,20,40,Chaquetas,2023-10-12
512,Falda de Mezclilla,29.95,14,28,Faldas,2023-10-12
513,Corbata de Seda,12.99,22,45,Accesorios,2023-10-12
514,Vestido de Fiesta,64.95,10,20,Vestidos,2023-10-13
515,Pantalones de Yoga,19.99,15,30,Pantalones,2023-10-13
516,Sandalias,24.99,20,40,Calzado,2023-10-13
517,Jersey de Cuello Alto,39.95,22,45,Jerseys,2023-10-14
518,Blusa de AlgodÃ³n,29.99,10,20,Blusas,2023-10-14
519,Sombrero de Pescador,9.99,16,32,Accesorios,2023-10-14
520,Pantalones de Trabajo,39.95,18,35,Pantalones,2023-10-15
521,Camisa de Cuero,54.99,12,24,Blusas,2023-10-15
522,Zapatos de Senderismo,69.95,20,40,Calzado,2023-10-15
523,Vestido Casual,29.99,14,28,Vestidos,2023-10-16
524,Chaqueta de Tweed,44.95,16,32,Chaquetas,2023-10-16
525,Camiseta de Manga Larga,19.99,18,35,Blusas,2023-10-16
526,Pantalones de Lino,34.95,12,24,Pantalones,2023-10-16
527,Zapatos de Vestir,54.99,20,40,Calzado,2023-10-17
528,Falda de Tubo,39.99,16,32,Faldas,2023-10-17
529,Jersey de Punto,34.95,15,30,Jerseys,2023-10-17
530,Zapatos de Plataforma,49.99,10,20,Calzado,2023-10-18
531,Chaqueta de AlgodÃ³n,29.99,20,40,Chaquetas,2023-10-18
532,Camisa de Seda,59.95,12,24,Blusas,2023-10-18
533,Chaleco de Cuadros,19.95,14,28,Chaquetas,2023-10-19
534,Gorra de Invierno,9.99,18,36,Accesorios,2023-10-19
535,Pantalones de Terciopelo,44.95,28,55,Pantalones,2023-10-19
536,Zapatos Deportivos,69.99,10,20,Calzado,2023-10-20
537,Vestido de CÃ³ctel,54.99,15,30,Vestidos,2023-10-20
538,Sombrero de Punto,12.99,20,40,Accesorios,2023-10-20
539,Chaqueta de Invierno,89.99,12,24,Chaquetas,2023-10-21
540,Pantalones de Mezclilla,34.95,10,20,Pantalones,2023-10-21
541,Blusa de Rayas,24.95,22,44,Blusas,2023-10-21
542,Zapatos de Cuero,59.95,8,16,Calzado,2023-10-22
543,Corbata de Seda,14.99,16,32,Accesorios,2023-10-22
544,Chaqueta de Entretiempo,39.99,15,30,Chaquetas,2023-10-22
545,Pantalones de Pana,29.99,18,35,Pantalones,2023-10-23
546,Jersey de Lana,49.95,12,24,Jerseys,2023-10-23
547,Vestido de Playa,19.99,20,40,Vestidos,2023-10-23
548,Blazer de Terciopelo,79.95,10,20,Chaquetas,2023-10-24
549,Falda de Cuero,49.99,15,30,Faldas,2023-10-24
550,Zapatillas de Running,64.95,18,35,Calzado,2023-10-24
551,Sombrero Fedora,14.99,22,45,Accesorios,2023-10-25
552,Pantalones Cargo,34.95,12,24,Pantalones,2023-10-25
553,Blusa Estampada,29.99,16,32,Blusas,2023-10-25
554,Zapatos Oxford,54.99,20,40,Calzado,2023-10-26
555,Chaqueta Bomber,44.95,14,28,Chaquetas,2023-10-26
556,Corbata a Cuadros,12.99,25,50,Accesorios,2023-10-26
557,Vestido de Encaje,69.99,10,20,Vestidos,2023-10-27
558,Pantalones de Yoga,29.95,18,35,Pantalones,2023-10-27
559,Sandalias de TacÃ³n,39.99,15,30,Calzado,2023-10-27
560,Jersey de Cachemira,79.95,12,24,Jerseys,2023-10-28
561,Blusa Boho,24.99,20,40,Blusas,2023-10-28
562,Gorra de Verano,9.95,22,45,Accesorios,2023-10-28
563,Pantalones Cortos de Mezclilla,19.95,16,32,Pantalones,2023-10-29
564,Chaqueta de Moto,69.99,10,20,Chaquetas,2023-10-29
565,Botas de Lluvia,34.95,12,24,Calzado,2023-10-29
566,Vestido Bohemio,49.99,18,35,Vestidos,2023-10-30
567,Sombrero de Cuero,19.99,25,50,Accesorios,2023-10-30
568,Chaleco de Mezclilla,29.95,15,30,Chaquetas,2023-10-30
569,Pantalones Formales,49.95,20,40,Pantalones,2023-10-31
570,Blusa de Punto,34.99,14,28,Blusas,2023-10-31
571,Zapatos de Baile,59.95,22,45,Calzado,2023-10-31
572,Camiseta Vintage,14.99,10,20,Blusas,2023-11-01
573,Pantalones de Cuadros,29.99,18,35,Pantalones,2023-11-01
574,Sandalias Planas,24.99,12,24,Calzado,2023-11-01
575,Abrigo de Lana,89.99,15,30,Abrigos,2023-11-02
576,Blusa de AlgodÃ³n,29.99,12,24,Blusas,2023-11-02
577,Sombrero de Pescador,9.99,28,55,Accesorios,2023-11-02
578,Pantalones de Trabajo,39.95,10,20,Pantalones,2023-11-03
579,Pantalones de Pana,34.99,18,35,Pantalones,2023-11-11
580,Blusa de Seda,29.95,14,28,Blusas,2023-11-11
581,Sombrero de Lana,14.99,20,40,Accesorios,2023-11-11
582,Zapatos Casuales,44.95,16,32,Calzado,2023-11-12
583,Vestido Elegante,69.99,12,24,Vestidos,2023-11-12
584,Chaqueta de Tweed,54.95,15,30,Chaquetas,2023-11-12
585,Camiseta Estampada,19.99,20,40,Blusas,2023-11-13
586,Pantalones de Carga,29.95,12,24,Pantalones,2023-11-13
587,Botas de MontaÃ±a,79.99,10,20,Calzado,2023-11-13
588,Falda Midi,39.99,18,35,Faldas,2023-11-14
589,Jersey de AlgodÃ³n,34.95,14,28,Jerseys,2023-11-14
590,Zapatos de Fiesta,59.99,20,40,Calzado,2023-11-14
591,Camiseta a Rayas,24.99,16,32,Blusas,2023-11-15
592,Pantalones Acampanados,39.95,22,45,Pantalones,2023-11-15
593,Zapatos Planos,29.99,10,20,Calzado,2023-11-15
594,Abrigo de Invierno,89.99,15,30,Abrigos,2023-11-16
595,Blusa de Lino,29.99,12,24,Blusas,2023-11-16
596,Gorra Deportiva,9.95,28,55,Accesorios,2023-11-16
597,Pantalones de Yoga,44.95,10,20,Pantalones,2023-11-17
598,Chaqueta de Cuero,54.99,12,24,Chaquetas,2023-11-17
599,Zapatillas Deportivas,69.95,15,30,Calzado,2023-11-17
600,Vestido de Fiesta,79.99,20,40,Vestidos,2023-11-18
601,Sombrero de Punto,12.99,25,50,Accesorios,2023-11-18
602,Chaleco de Mezclilla,29.95,15,30,Chaquetas,2023-11-18
603,Pantalones Formales,49.95,20,40,Pantalones,2023-11-19
604,Blusa de Punto,34.99,14,28,Blusas,2023-11-19
605,Zapatos de Baile,59.95,22,45,Calzado,2023-11-19
606,Camiseta Vintage,14.99,10,20,Blusas,2023-11-20
607,Pantalones de Cuadros,29.99,18,35,Pantalones,2023-11-20
608,Sandalias Planas,24.99,12,24,Calzado,2023-11-20
609,Abrigo de Lana,89.99,20,40,Abrigos,2023-11-21
610,Blusa de AlgodÃ³n,29.99,10,20,Blusas,2023-11-21
611,Sombrero de Pescador,9.99,16,32,Accesorios,2023-11-21
612,Pantalones de Trabajo,39.95,18,35,Pantalones,2023-11-22
613,Camisa de Cuero,54.99,12,24,Blusas,2023-11-22
614,Zapatos de Senderismo,69.95,20,40,Calzado,2023-11-22
615,Vestido Casual,29.99,14,28,Vestidos,2023-11-23
616,Chaqueta de Tweed,44.95,16,32,Chaquetas,2023-11-23
617,Corbata de Polka,12.99,25,50,Accesorios,2023-11-23
618,Camiseta de Manga Larga,19.99,20,40,Blusas,2023-11-24
619,Pantalones de Lino,29.95,12,24,Pantalones,2023-11-24
620,Zapatos de Vestir,54.99,18,35,Calzado,2023-11-24
621,Falda de Tubo,39.99,16,32,Faldas,2023-11-25
622,Jersey de Punto,34.95,15,30,Jerseys,2023-11-25
623,Zapatos de Plataforma,49.99,10,20,Calzado,2023-11-25
624,Chaqueta de AlgodÃ³n,29.99,20,40,Chaquetas,2023-11-26
625,Camisa de Seda,59.95,12,24,Blusas,2023-11-26
626,Chaleco de Cuadros,19.95,14,28,Chaquetas,2023-11-26
627,Gorra de Invierno,9.99,18,36,Accesorios,2023-11-27
628,Pantalones de Terciopelo,44.95,28,55,Pantalones,2023-11-27
629,Vestido de CÃ³ctel,54.99,15,30,Vestidos,2023-11-28
630,Sombrero de Punto,12.99,20,40,Accesorios,2023-11-28
631,Chaqueta de Invierno,89.99,12,24,Chaquetas,2023-11-28
632,Pantalones de Mezclilla,34.95,10,20,Pantalones,2023-11-29
633,Blusa de Rayas,24.95,22,44,Blusas,2023-11-29
634,Zapatos de Cuero,59.95,8,16,Calzado,2023-11-29
635,Corbata de Seda,14.99,16,32,Accesorios,2023-11-30
636,Chaqueta de Entretiempo,39.99,15,30,Chaquetas,2023-11-30
637,Pantalones de Pana,29.99,18,35,Pantalones,2023-11-30
638,Jersey de Lana,49.95,12,24,Jerseys,2023-12-01
639,Jersey de Lana,49.95,12,24,Jerseys,2023-12-01
640,Chaqueta de Mezclilla,44.99,14,28,Chaquetas,2023-11-22
641,Blusa a Rayas,19.99,25,40,Blusas,2023-11-23
642,Jeans Desgastados,34.95,18,28,Pantalones,2023-11-23
643,Zapatillas Deportivas,69.99,12,20,Calzado,2023-11-23
644,Blazer Formal,59.95,15,25,Chaquetas,2023-11-24
645,Vestido de Noche,79.99,10,18,Vestidos,2023-11-24
646,Chaqueta de Cuero,89.99,15,30,Chaquetas,2023-11-24
647,Pantalones Vaqueros,49.95,20,40,Pantalones,2023-11-25
648,Zapatos de Vestir,69.99,12,28,Calzado,2023-11-25
649,Falda Plisada,39.95,18,35,Faldas,2023-11-25
650,Blusa de Seda,29.99,25,50,Blusas,2023-11-26
651,Sombrero de Paja,14.99,22,38,Accesorios,2023-11-26
652,Jersey de Lana,54.95,10,20,Jerseys,2023-11-26
653,Zapatos Deportivos,59.95,22,45,Calzado,2023-11-27
654,Blusa de Encaje,29.99,15,30,Blusas,2023-11-27
655,Pantalones Cortos,19.95,24,48,Pantalones,2023-11-27
656,Chaqueta de Invierno,99.95,10,20,Chaquetas,2023-11-28
657,Vestido de Verano,49.99,20,40,Vestidos,2023-11-28
658,Gorra de Béisbol,9.95,28,55,Accesorios,2023-11-28
659,Zapatillas Deportivas,69.95,16,32,Calzado,2023-11-29
660,Chaqueta de Mezclilla,44.99,14,28,Chaquetas,2023-11-29
661,Blusa Floral,24.99,20,40,Blusas,2023-11-29
662,Pantalones de Mezclilla,34.95,10,20,Pantalones,2023-11-30
663,Zapatos de Tacón,59.99,8,15,Calzado,2023-11-30
664,Vestido de Verano,49.99,20,40,Vestidos,2023-11-30
665,Blusa de Rayas,19.99,25,40,Blusas,2023-12-01
666,Jeans Desgastados,34.95,18,28,Pantalones,2023-12-01
667,Zapatillas Deportivas,69.99,12,20,Calzado,2023-12-01
668,Blazer Formal,59.95,15,25,Chaquetas,2023-12-02
669,Vestido de Noche,79.99,10,18,Vestidos,2023-12-02
670,Chaqueta de Cuero,89.99,15,30,Chaquetas,2023-12-02
671,Pantalones Vaqueros,49.95,20,40,Pantalones,2023-12-03
672,Zapatos de Vestir,69.99,12,28,Calzado,2023-12-03
673,Falda Plisada,39.95,18,35,Faldas,2023-12-03
674,Blusa de Seda,29.99,25,50,Blusas,2023-12-04
675,Sombrero de Paja,14.99,22,38,Accesorios,2023-12-04
676,Jersey de Lana,54.95,10,20,Jerseys,2023-12-04
