codigo,nombre,precio,cantidad_vendida,cantidad_stock,categoria,fecha_venta
369,Almohada de Plumas,49.95,5,15,Ropa de cama,2023-12-17
370,Set de Vasos de Vidrio,19.99,12,25,Vajilla,2024-01-03
371,Reloj Despertador,19.95,10,18,Decoración,2024-01-31
372,Set de Cubiertos,24.95,20,40,Vajilla,2023-12-23
373,Alfombra de Área,49.95,12,30,Alfombras,2023-11-06
374,Estante Flotante,34.99,8,20,Almacenamiento,2024-01-27
375,Estante Flotante,34.99,8,20,Almacenamiento,2024-01-27
376,Cojines Decorativos,14.99,18,35,Decoración,2023-11-15
377,Estante Flotante,34.99,8,20,Almacenamiento,2024-01-27
378,Set de Toallas de Baño,29.99,8,15,Toallas,2024-02-06
379,Reloj Despertador,19.95,10,18,Decoración,2024-01-31
380,Organizador de Escritorio,24.99,15,28,Organización,2023-11-20
381,Mantel de Mesa,19.99,15,30,Textiles para el hogar,2023-12-13
382,Lámpara de Mesa,39.95,8,18,Iluminación,2024-01-13
383,Estuche de Almohadas,39.95,3,8,Ropa de cama,2024-01-19
384,Set de Cubiertos,24.95,20,40,Vajilla,2023-12-23
385,Escurridor de Platos,19.99,8,15,Utensilios de cocina,2023-12-25
386,Manta de Lana,59.99,8,20,Ropa de cama,2023-12-03
387,Taza de Café de Cerámica,6.99,25,45,Vajilla,2023-12-01
388,Escurridor de Platos,19.99,8,15,Utensilios de cocina,2023-12-25
389,Vajilla de Porcelana,69.99,6,12,Vajilla,2023-11-12
390,Toallero de Pared,19.99,12,25,Accesorios de baño,2024-01-21
391,Perchero de Pared,19.95,10,20,Almacenamiento,2024-01-01
392,Candelabro de Metal,45.99,6,12,Decoración,2023-12-09
393,Taburete de Madera,34.99,10,20,Muebles,2023-12-15
394,Reloj Despertador,19.95,10,18,Decoración,2024-01-31
395,Alfombra de Área,49.95,12,30,Alfombras,2023-11-06
396,Cortina de Ducha,24.99,8,15,Cortinas,2024-01-05
397,Almohada de Plumas,49.95,5,15,Ropa de cama,2023-12-17
398,Escritorio Plegable,89.99,3,8,Muebles,2023-12-19
399,Cortina de Ducha,24.99,8,15,Cortinas,2024-01-05
400,Cojines Decorativos,14.99,18,35,Decoración,2023-11-15
401,Taburete de Madera,34.99,10,20,Muebles,2023-12-15
402,Estuche de Almohadas,39.95,3,8,Ropa de cama,2024-01-19
403,Canasta de Ropa Sucia,34.99,5,12,Almacenamiento,2023-12-29
404,Estante Flotante,34.99,8,20,Almacenamiento,2024-01-27
405,Manta de Lana,59.99,8,20,Ropa de cama,2023-12-03
406,Candelabro de Metal,45.99,6,12,Decoración,2023-12-09
407,Taza de Café de Cerámica,6.99,25,45,Vajilla,2023-12-01
408,Reloj de Pared,29.99,10,20,Decoración,2023-12-21
409,Reloj de Pared,29.99,10,20,Decoración,2023-12-21
410,Candelabro de Metal,45.99,6,12,Decoración,2023-12-09
411,Espejo de Pared,54.99,7,14,Decoración,2023-11-26
412,Cortinas Opacas,34.99,8,15,Cortinas,2023-11-10
413,Candelabro de Metal,45.99,6,12,Decoración,2023-12-09
414,Set de Toallas de Baño,29.99,8,15,Toallas,2024-02-06
415,Cesta de Mimbre,19.95,20,40,Almacenamiento,2023-11-28
416,Candelabro de Metal,45.99,6,12,Decoración,2023-12-09
417,Reloj de Pared,29.99,10,20,Decoración,2023-12-21
418,Escritorio Plegable,89.99,3,8,Muebles,2023-12-19
419,Reloj de Pared,29.99,10,20,Decoración,2023-12-21
420,Cojines Decorativos,14.99,18,35,Decoración,2023-11-15
421,Reloj de Pared,29.99,10,20,Decoración,2023-12-21
422,Dispensador de Jabón,14.99,15,28,Accesorios de baño,2023-12-27
423,Tetera de Cerámica,24.95,6,12,Utensilios de cocina,2024-02-04
424,Lámpara de Mesa,39.95,8,18,Iluminación,2024-01-13
425,Taburete de Madera,34.99,10,20,Muebles,2023-12-15
426,Mantel de Mesa,19.99,15,30,Textiles para el hogar,2023-12-13
427,Estuche de Almohadas,39.95,3,8,Ropa de cama,2024-01-19
428,Set de Vasos de Vidrio,19.99,12,25,Vajilla,2024-01-03
429,Estuche de Almohadas,39.95,3,8,Ropa de cama,2024-01-19
430,Escurridor de Platos,19.99,8,15,Utensilios de cocina,2023-12-25
431,Perchero de Pared,19.95,10,20,Almacenamiento,2024-01-01
432,Mantel de Mesa,19.99,15,30,Textiles para el hogar,2023-12-13
433,Set de Cubiertos,24.95,20,40,Vajilla,2023-12-23
434,Escultura de Resina,39.95,4,10,Decoración,2023-12-11
435,Tetera de Cerámica,24.95,6,12,Utensilios de cocina,2024-02-04
436,Set de Toallas de Baño,29.99,8,15,Toallas,2024-02-06
437,Caja de Almacenamiento,29.99,7,15,Almacenamiento,2024-01-23
438,Cuadro Decorativo,29.95,12,25,Decoración,2023-12-05
439,Perchero de Pared,19.95,10,20,Almacenamiento,2024-01-01
440,Vajilla de Porcelana,69.99,6,12,Vajilla,2023-11-12
441,Cojines Decorativos,14.99,18,35,Decoración,2023-11-15
442,Vajilla de Porcelana,69.99,6,12,Vajilla,2023-11-12
443,Mantel de Mesa,19.99,15,30,Textiles para el hogar,2023-12-13
444,Mantel de Mesa,19.99,15,30,Textiles para el hogar,2023-12-13
445,Organizador de Cajones,24.99,10,20,Organización,2024-01-15
446,Escurridor de Platos,19.99,8,15,Utensilios de cocina,2023-12-25
447,Cuchillo de Cocina,14.99,15,28,Utensilios de cocina,2024-02-02
448,Cojines Decorativos,14.99,18,35,Decoración,2023-11-15
449,Mantel de Mesa,19.99,15,30,Textiles para el hogar,2023-12-13
450,Escalera Decorativa,49.99,6,12,Decoración,2024-01-09
451,Escalera Decorativa,49.99,6,12,Decoración,2024-01-09
452,Organizador de Escritorio,24.99,15,28,Organización,2023-11-20
453,Escritorio Plegable,89.99,3,8,Muebles,2023-12-19
454,Espejo de Maquillaje,29.99,5,12,Decoración,2024-01-17
455,Tetera de Cerámica,24.95,6,12,Utensilios de cocina,2024-02-04
456,Tetera de Cerámica,24.95,6,12,Utensilios de cocina,2024-02-04
457,Tetera de Cerámica,24.95,6,12,Utensilios de cocina,2024-02-04
458,Organizador de Escritorio,24.99,15,28,Organización,2023-11-20
459,Vajilla de Porcelana,69.99,6,12,Vajilla,2023-11-12
460,Almohada de Plumas,49.95,5,15,Ropa de cama,2023-12-17
461,Cojín para Silla,14.95,15,30,Decoración,2024-01-07
462,Organizador de Escritorio,24.99,15,28,Organización,2023-11-20
463,Juego de Toallas,19.99,20,40,Toallas,2023-11-08
464,Jarrón de Cerámica,39.95,10,20,Decoración,2023-11-18
465,Espejo de Pared,54.99,7,14,Decoración,2023-11-26
466,Lámpara de Mesa,39.95,8,18,Iluminación,2024-01-13
467,Cojines Decorativos,14.99,18,35,Decoración,2023-11-15
468,Dispensador de Jabón,14.99,15,28,Accesorios de baño,2023-12-27
469,Lámpara de Pie,79.99,5,10,Iluminación,2023-11-22
470,Funda de Almohada,9.99,20,40,Ropa de cama,2024-01-29
471,Vajilla de Porcelana,69.99,6,12,Vajilla,2023-11-12
472,Organizador de Escritorio,24.99,15,28,Organización,2023-11-20
473,Escurridor de Cubiertos,12.99,4,10,Utensilios de cocina,2024-01-11
474,Toallero de Pared,19.99,12,25,Accesorios de baño,2024-01-21
475,Escultura de Resina,39.95,4,10,Decoración,2023-12-11
476,Cuadro Decorativo,29.95,12,25,Decoración,2023-12-05
477,Set de Vasos de Vidrio,19.99,12,25,Vajilla,2024-01-03
478,Perchero de Pared,19.95,10,20,Almacenamiento,2024-01-01
479,Escalera Decorativa,49.99,6,12,Decoración,2024-01-09
480,Reloj Despertador,19.95,10,18,Decoración,2024-01-31
481,Organizador de Escritorio,24.99,15,28,Organización,2023-11-20
482,Taburete de Madera,34.99,10,20,Muebles,2023-12-15
483,Set de Vasos de Vidrio,19.99,12,25,Vajilla,2024-01-03
484,Set de Cubiertos,24.95,20,40,Vajilla,2023-12-23
485,Cesta de Mimbre,19.95,20,40,Almacenamiento,2023-11-28
486,Espejo de Maquillaje,29.99,5,12,Decoración,2024-01-17
487,Cojines Decorativos,14.99,18,35,Decoración,2023-11-15
488,Reloj de Pared,29.99,10,20,Decoración,2023-12-21
489,Set de Cucharas de Madera,9.99,30,60,Utensilios de cocina,2023-11-24
490,Jarrón de Cerámica,39.95,10,20,Decoración,2023-11-18
491,Escurridor de Cubiertos,12.99,4,10,Utensilios de cocina,2024-01-11
492,Mantel de Mesa,19.99,15,30,Textiles para el hogar,2023-12-13
493,Lámpara de Pie,79.99,5,10,Iluminación,2023-11-22
494,Escultura de Resina,39.95,4,10,Decoración,2023-12-11
495,Espejo de Pared,54.99,7,14,Decoración,2023-11-26
496,Juego de Toallas,19.99,20,40,Toallas,2023-11-08
497,Lámpara de Pie,79.99,5,10,Iluminación,2023-11-22
498,Organizador de Cajones,24.99,10,20,Organización,2024-01-15
499,Escritorio Plegable,89.99,3,8,Muebles,2023-12-19
500,Jarrón de Cerámica,39.95,10,20,Decoración,2023-11-18
501,Cojines Decorativos,14.99,18,35,Decoración,2023-11-15
502,Reloj Despertador,19.95,10,18,Decoración,2024-01-31
503,Vajilla de Porcelana,69.99,6,12,Vajilla,2023-11-12
504,Lámpara de Mesa,39.95,8,18,Iluminación,2024-01-13
505,Escalera Decorativa,49.99,6,12,Decoración,2024-01-09
506,Manta de Lana,59.99,8,20,Ropa de cama,2023-12-03
507,Candelabro de Cristal,59.95,4,10,Decoración,2024-01-25
508,Set de Toallas de Baño,29.99,8,15,Toallas,2024-02-06
509,Planta Artificial,24.99,10,18,Decoración,2023-12-07
510,Taburete de Madera,34.99,10,20,Muebles,2023-12-15
511,Canasta de Ropa Sucia,34.99,5,12,Almacenamiento,2023-12-29
512,Almohada de Plumas,49.95,5,15,Ropa de cama,2023-12-17
513,Toallero de Pared,19.99,12,25,Accesorios de baño,2024-01-21
514,Cojín para Silla,14.95,15,30,Decoración,2024-01-07
515,Cortinas Opacas,34.99,8,15,Cortinas,2023-11-10
516,Set de Vasos de Vidrio,19.99,12,25,Vajilla,2024-01-03
517,Cortinas Opacas,34.99,8,15,Cortinas,2023-11-10
518,Cesta de Mimbre,19.95,20,40,Almacenamiento,2023-11-28
519,Organizador de Cajones,24.99,10,20,Organización,2024-01-15
520,Cuadro Decorativo,29.95,12,25,Decoración,2023-12-05
521,Candelabro de Metal,45.99,6,12,Decoración,2023-12-09
522,Cojín para Silla,14.95,15,30,Decoración,2024-01-07
523,Set de Toallas de Baño,29.99,8,15,Toallas,2024-02-06
524,Planta Artificial,24.99,10,18,Decoración,2023-12-07
525,Lámpara de Mesa,39.95,8,18,Iluminación,2024-01-13
526,Cortina de Ducha,24.99,8,15,Cortinas,2024-01-05
527,Espejo de Pared,54.99,7,14,Decoración,2023-11-26
528,Lámpara de Mesa,39.95,8,18,Iluminación,2024-01-13
529,Reloj de Pared,29.99,10,20,Decoración,2023-12-21
530,Set de Vasos de Vidrio,19.99,12,25,Vajilla,2024-01-03
531,Escalera Decorativa,49.99,6,12,Decoración,2024-01-09
532,Juego de Sábanas,29.99,25,50,Ropa de cama,2023-11-04
533,Set de Cucharas de Madera,9.99,30,60,Utensilios de cocina,2023-11-24
534,Mantel de Mesa,19.99,15,30,Textiles para el hogar,2023-12-13
535,Organizador de Escritorio,24.99,15,28,Organización,2023-11-20
536,Caja de Almacenamiento,29.99,7,15,Almacenamiento,2024-01-23
537,Canasta de Ropa Sucia,34.99,5,12,Almacenamiento,2023-12-29
538,Estuche de Almohadas,39.95,3,8,Ropa de cama,2024-01-19
539,Taza de Café de Cerámica,6.99,25,45,Vajilla,2023-12-01
540,Alfombra de Área,49.95,12,30,Alfombras,2023-11-06
541,Escalera Decorativa,49.99,6,12,Decoración,2024-01-09
542,Escritorio Plegable,89.99,3,8,Muebles,2023-12-19
543,Escurridor de Cubiertos,12.99,4,10,Utensilios de cocina,2024-01-11
544,Estuche de Almohadas,39.95,3,8,Ropa de cama,2024-01-19
545,Jarrón de Cerámica,39.95,10,20,Decoración,2023-11-18
546,Cortinas Opacas,34.99,8,15,Cortinas,2023-11-10
547,Espejo de Pared,54.99,7,14,Decoración,2023-11-26
548,Estuche de Almohadas,39.95,3,8,Ropa de cama,2024-01-19
549,Cuchillo de Cocina,14.99,15,28,Utensilios de cocina,2024-02-02
550,Set de Toallas de Baño,29.99,8,15,Toallas,2024-02-06
551,Organizador de Escritorio,24.99,15,28,Organización,2023-11-20
552,Taza de Café de Cerámica,6.99,25,45,Vajilla,2023-12-01
553,Canasta de Ropa Sucia,34.99,5,12,Almacenamiento,2023-12-29
554,Set de Cubiertos,24.95,20,40,Vajilla,2023-12-23
555,Dispensador de Jabón,14.99,15,28,Accesorios de baño,2023-12-27
556,Reloj Despertador,19.95,10,18,Decoración,2024-01-31
557,Juego de Sábanas,29.99,25,50,Ropa de cama,2023-11-04
558,Cortinas Opacas,34.99,8,15,Cortinas,2023-11-10
559,Taburete de Madera,34.99,10,20,Muebles,2023-12-15
560,Cojines Decorativos,14.99,18,35,Decoración,2023-11-15
561,Caja de Almacenamiento,29.99,7,15,Almacenamiento,2024-01-23
562,Espejo de Maquillaje,29.99,5,12,Decoración,2024-01-17
563,Juego de Sábanas,29.99,25,50,Ropa de cama,2023-11-04
564,Set de Cubiertos,24.95,20,40,Vajilla,2023-12-23
565,Estante Flotante,34.99,8,20,Almacenamiento,2024-01-27
566,Lámpara de Mesa,39.95,8,18,Iluminación,2024-01-13
567,Cojines Decorativos,14.99,18,35,Decoración,2023-11-15
568,Espejo de Pared,54.99,7,14,Decoración,2023-11-26
569,Espejo de Pared,54.99,7,14,Decoración,2023-11-26
570,Jarrón de Cerámica,39.95,10,20,Decoración,2023-11-18
571,Cojín para Silla,14.95,15,30,Decoración,2024-01-07
572,Candelabro de Metal,45.99,6,12,Decoración,2023-12-09
573,Funda de Almohada,9.99,20,40,Ropa de cama,2024-01-29
574,Cuadro Decorativo,29.95,12,25,Decoración,2023-12-05
575,Mantel de Mesa,19.99,15,30,Textiles para el hogar,2023-12-13
576,Lámpara de Pie,79.99,5,10,Iluminación,2023-11-22
577,Mantel de Mesa,19.99,15,30,Textiles para el hogar,2023-12-13
578,Taburete de Madera,34.99,10,20,Muebles,2023-12-15
579,Funda de Almohada,9.99,20,40,Ropa de cama,2024-01-29
580,Alfombra de Área,49.95,12,30,Alfombras,2023-11-06
581,Planta Artificial,24.99,10,18,Decoración,2023-12-07
582,Escritorio Plegable,89.99,3,8,Muebles,2023-12-19
583,Perchero de Pared,19.95,10,20,Almacenamiento,2024-01-01
584,Escultura de Resina,39.95,4,10,Decoración,2023-12-11
585,Almohada de Plumas,49.95,5,15,Ropa de cama,2023-12-17
586,Organizador de Cajones,24.99,10,20,Organización,2024-01-15
587,Set de Cubiertos,24.95,20,40,Vajilla,2023-12-23
588,Juego de Sábanas,29.99,25,50,Ropa de cama,2023-11-04
589,Estante Flotante,34.99,8,20,Almacenamiento,2024-01-27
590,Taburete de Madera,34.99,10,20,Muebles,2023-12-15
591,Cortina de Ducha,24.99,8,15,Cortinas,2024-01-05
592,Set de Vasos de Vidrio,19.99,12,25,Vajilla,2024-01-03
593,Set de Cubiertos,24.95,20,40,Vajilla,2023-12-23
594,Taza de Café de Cerámica,6.99,25,45,Vajilla,2023-12-01
595,Reloj Despertador,19.95,10,18,Decoración,2024-01-31
596,Lámpara de Pie,79.99,5,10,Iluminación,2023-11-22
597,Organizador de Cajones,24.99,10,20,Organización,2024-01-15
598,Perchero de Pared,19.95,10,20,Almacenamiento,2024-01-01
599,Taburete de Madera,34.99,10,20,Muebles,2023-12-15
600,Toallero de Pared,19.99,12,25,Accesorios de baño,2024-01-21
601,Cuadro Decorativo,29.95,12,25,Decoración,2023-12-05
602,Reloj de Pared,29.99,10,20,Decoración,2023-12-21
603,Taza de Café de Cerámica,6.99,25,45,Vajilla,2023-12-01
604,Lámpara de Mesa,39.95,8,18,Iluminación,2024-01-13
605,Escalera Decorativa,49.99,6,12,Decoración,2024-01-09
606,Juego de Toallas,19.99,20,40,Toallas,2023-11-08
607,Cuadro Decorativo,29.95,12,25,Decoración,2023-12-05
608,Set de Toallas de Baño,29.99,8,15,Toallas,2024-02-06
609,Lámpara de Mesa,39.95,8,18,Iluminación,2024-01-13
610,Almohada de Plumas,49.95,5,15,Ropa de cama,2023-12-17
611,Manta de Lana,59.99,8,20,Ropa de cama,2023-12-03
612,Toallero de Pared,19.99,12,25,Accesorios de baño,2024-01-21
613,Canasta de Ropa Sucia,34.99,5,12,Almacenamiento,2023-12-29
614,Taza de Café de Cerámica,6.99,25,45,Vajilla,2023-12-01
615,Cesta de Mimbre,19.95,20,40,Almacenamiento,2023-11-28
616,Escurridor de Cubiertos,12.99,4,10,Utensilios de cocina,2024-01-11
617,Taburete de Madera,34.99,10,20,Muebles,2023-12-15
618,Reloj de Pared,29.99,10,20,Decoración,2023-12-21
619,Lámpara de Pie,79.99,5,10,Iluminación,2023-11-22
620,Alfombra de Área,49.95,12,30,Alfombras,2023-11-06
621,Planta Artificial,24.99,10,18,Decoración,2023-12-07
622,Cortinas Opacas,34.99,8,15,Cortinas,2023-11-10
623,Taza de Café de Cerámica,6.99,25,45,Vajilla,2023-12-01
624,Cesta de Mimbre,19.95,20,40,Almacenamiento,2023-11-28
625,Cortina de Ducha,24.99,8,15,Cortinas,2024-01-05
626,Funda de Almohada,9.99,20,40,Ropa de cama,2024-01-29
627,Escultura de Resina,39.95,4,10,Decoración,2023-12-11
628,Escurridor de Cubiertos,12.99,4,10,Utensilios de cocina,2024-01-11
629,Candelabro de Metal,45.99,6,12,Decoración,2023-12-09
630,Espejo de Maquillaje,29.99,5,12,Decoración,2024-01-17
631,Reloj Despertador,19.95,10,18,Decoración,2024-01-31
632,Vajilla de Porcelana,69.99,6,12,Vajilla,2023-11-12
633,Alfombra de Área,49.95,12,30,Alfombras,2023-11-06
634,Tetera de Cerámica,24.95,6,12,Utensilios de cocina,2024-02-04
635,Estuche de Almohadas,39.95,3,8,Ropa de cama,2024-01-19
636,Juego de Toallas,19.99,20,40,Toallas,2023-11-08
637,Planta Artificial,24.99,10,18,Decoración,2023-12-07
638,Lámpara de Mesa,39.95,8,18,Iluminación,2024-01-13
639,Set de Cubiertos,24.95,20,40,Vajilla,2023-12-23
640,Escritorio Plegable,89.99,3,8,Muebles,2023-12-19
641,Cesta de Mimbre,19.95,20,40,Almacenamiento,2023-11-28
642,Perchero de Pared,19.95,10,20,Almacenamiento,2024-01-01
643,Set de Toallas de Baño,29.99,8,15,Toallas,2024-02-06
644,Perchero de Pared,19.95,10,20,Almacenamiento,2024-01-01
645,Manta de Lana,59.99,8,20,Ropa de cama,2023-12-03
646,Taza de Café de Cerámica,6.99,25,45,Vajilla,2023-12-01
647,Cortinas Opacas,34.99,8,15,Cortinas,2023-11-10
648,Organizador de Escritorio,24.99,15,28,Organización,2023-11-20
649,Cortina de Ducha,24.99,8,15,Cortinas,2024-01-05
650,Reloj de Pared,29.99,10,20,Decoración,2023-12-21
651,Escurridor de Cubiertos,12.99,4,10,Utensilios de cocina,2024-01-11
652,Escalera Decorativa,49.99,6,12,Decoración,2024-01-09
653,Set de Vasos de Vidrio,19.99,12,25,Vajilla,2024-01-03
654,Cojín para Silla,14.95,15,30,Decoración,2024-01-07
655,Escalera Decorativa,49.99,6,12,Decoración,2024-01-09
656,Taburete de Madera,34.99,10,20,Muebles,2023-12-15
657,Juego de Toallas,19.99,20,40,Toallas,2023-11-08
658,Cuadro Decorativo,29.95,12,25,Decoración,2023-12-05
659,Planta Artificial,24.99,10,18,Decoración,2023-12-07
660,Set de Cucharas de Madera,9.99,30,60,Utensilios de cocina,2023-11-24
661,Cortina de Ducha,24.99,8,15,Cortinas,2024-01-05
662,Manta de Lana,59.99,8,20,Ropa de cama,2023-12-03
663,Tetera de Cerámica,24.95,6,12,Utensilios de cocina,2024-02-04
664,Escalera Decorativa,49.99,6,12,Decoración,2024-01-09
665,Escurridor de Platos,19.99,8,15,Utensilios de cocina,2023-12-25
666,Lámpara de Mesa,39.95,8,18,Iluminación,2024-01-13
667,Espejo de Maquillaje,29.99,5,12,Decoración,2024-01-17
668,Taburete de Madera,34.99,10,20,Muebles,2023-12-15
669,Perchero de Pared,19.95,10,20,Almacenamiento,2024-01-01
670,Canasta de Ropa Sucia,34.99,5,12,Almacenamiento,2023-12-29
671,Planta Artificial,24.99,10,18,Decoración,2023-12-07
672,Estuche de Almohadas,39.95,3,8,Ropa de cama,2024-01-19
673,Organizador de Escritorio,24.99,15,28,Organización,2023-11-20
674,Cuadro Decorativo,29.95,12,25,Decoración,2023-12-05
675,Candelabro de Cristal,59.95,4,10,Decoración,2024-01-25
676,Taza de Café de Cerámica,6.99,25,45,Vajilla,2023-12-01
677,Caja de Almacenamiento,29.99,7,15,Almacenamiento,2024-01-23
678,Juego de Sábanas,29.99,25,50,Ropa de cama,2023-11-04
679,Manta de Lana,59.99,8,20,Ropa de cama,2023-12-03
680,Juego de Sábanas,29.99,25,50,Ropa de cama,2023-11-04
681,Cuadro Decorativo,29.95,12,25,Decoración,2023-12-05
682,Escurridor de Cubiertos,12.99,4,10,Utensilios de cocina,2024-01-11
683,Set de Cubiertos,24.95,20,40,Vajilla,2023-12-23
684,Taza de Café de Cerámica,6.99,25,45,Vajilla,2023-12-01
685,Candelabro de Cristal,59.95,4,10,Decoración,2024-01-25
686,Espejo de Maquillaje,29.99,5,12,Decoración,2024-01-17
687,Cojín para Silla,14.95,15,30,Decoración,2024-01-07
688,Cojín para Silla,14.95,15,30,Decoración,2024-01-07
689,Cortina de Ducha,24.99,8,15,Cortinas,2024-01-05
690,Perchero de Pared,19.95,10,20,Almacenamiento,2024-01-01
691,Alfombra de Área,49.95,12,30,Alfombras,2023-11-06
692,Cojines Decorativos,14.99,18,35,Decoración,2023-11-15
693,Set de Cucharas de Madera,9.99,30,60,Utensilios de cocina,2023-11-24
694,Funda de Almohada,9.99,20,40,Ropa de cama,2024-01-29
695,Jarrón de Cerámica,39.95,10,20,Decoración,2023-11-18
696,Candelabro de Cristal,59.95,4,10,Decoración,2024-01-25
697,Set de Vasos de Vidrio,19.99,12,25,Vajilla,2024-01-03
698,Candelabro de Metal,45.99,6,12,Decoración,2023-12-09
699,Cesta de Mimbre,19.95,20,40,Almacenamiento,2023-11-28
700,Organizador de Escritorio,24.99,15,28,Organización,2023-11-20
701,Cojín para Silla,14.95,15,30,Decoración,2024-01-07
702,Taburete de Madera,34.99,10,20,Muebles,2023-12-15
703,Estante Flotante,34.99,8,20,Almacenamiento,2024-01-27
704,Set de Toallas de Baño,29.99,8,15,Toallas,2024-02-06
705,Cuadro Decorativo,29.95,12,25,Decoración,2023-12-05
706,Organizador de Cajones,24.99,10,20,Organización,2024-01-15
707,Escalera Decorativa,49.99,6,12,Decoración,2024-01-09
708,Organizador de Cajones,24.99,10,20,Organización,2024-01-15
709,Escalera Decorativa,49.99,6,12,Decoración,2024-01-09
710,Candelabro de Cristal,59.95,4,10,Decoración,2024-01-25
711,Reloj Despertador,19.95,10,18,Decoración,2024-01-31
712,Juego de Toallas,19.99,20,40,Toallas,2023-11-08
713,Reloj Despertador,19.95,10,18,Decoración,2024-01-31
714,Lámpara de Pie,79.99,5,10,Iluminación,2023-11-22
715,Candelabro de Cristal,59.95,4,10,Decoración,2024-01-25
716,Cuadro Decorativo,29.95,12,25,Decoración,2023-12-05
717,Set de Vasos de Vidrio,19.99,12,25,Vajilla,2024-01-03
718,Candelabro de Cristal,59.95,4,10,Decoración,2024-01-25
719,Alfombra de Área,49.95,12,30,Alfombras,2023-11-06
720,Cojines Decorativos,14.99,18,35,Decoración,2023-11-15
721,Lámpara de Pie,79.99,5,10,Iluminación,2023-11-22
722,Cortina de Ducha,24.99,8,15,Cortinas,2024-01-05
723,Taza de Café de Cerámica,6.99,25,45,Vajilla,2023-12-01
724,Caja de Almacenamiento,29.99,7,15,Almacenamiento,2024-01-23
725,Alfombra de Área,49.95,12,30,Alfombras,2023-11-06
726,Escurridor de Platos,19.99,8,15,Utensilios de cocina,2023-12-25
727,Lámpara de Pie,79.99,5,10,Iluminación,2023-11-22
728,Set de Vasos de Vidrio,19.99,12,25,Vajilla,2024-01-03
729,Set de Cubiertos,24.95,20,40,Vajilla,2023-12-23
730,Estuche de Almohadas,39.95,3,8,Ropa de cama,2024-01-19
731,Set de Vasos de Vidrio,19.99,12,25,Vajilla,2024-01-03
732,Juego de Toallas,19.99,20,40,Toallas,2023-11-08
733,Cuchillo de Cocina,14.99,15,28,Utensilios de cocina,2024-02-02
734,Escalera Decorativa,49.99,6,12,Decoración,2024-01-09
735,Estuche de Almohadas,39.95,3,8,Ropa de cama,2024-01-19
736,Taburete de Madera,34.99,10,20,Muebles,2023-12-15
737,Perchero de Pared,19.95,10,20,Almacenamiento,2024-01-01
738,Candelabro de Cristal,59.95,4,10,Decoración,2024-01-25
739,Cuchillo de Cocina,14.99,15,28,Utensilios de cocina,2024-02-02
740,Dispensador de Jabón,14.99,15,28,Accesorios de baño,2023-12-27
